Fichier,Termes,Phrase
sources/orah-haim/siman-30/niveau-1-base.html,,"Le Choulhan Aroukh répond que le tefilin est du jour et non de la nuit : on le pose le matin dès que la lumière suffit pour reconnaître un familier qu'on côtoie un peu, à quatre amot de distance — le même שיעור que pour le tsitsit (siman 18)."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"Le siman règle enfin les cas de celui qui, en chemin , voit le soleil se coucher ou Chabbat entrer avec les tefilin sur la tête, et de celui qui a « fait nuit » en priant Arvit trop tôt."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,Le coucher du soleil / l'entrée de Chabbat en chemin — יניח ידו עליהם jusqu'à la maison (séif 4) E.
sources/orah-haim/siman-30/niveau-1-base.html,,C'est le même repère que pour le tsitsit (siman 18).
sources/orah-haim/siman-30/niveau-1-base.html,,Comme le tsitsit : c'est le même שיעור que pour le tsitsit (siman 18) — deux mitsvot « du jour ».
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"S'il les avait posés avant le coucher du soleil et que la nuit tomba sur lui, même s'ils restent sur lui toute la nuit, c'est permis — mais on ne l'enseigne pas (אין מורין כן)."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"S'il n'a pas ôté les tefilin après le coucher du soleil parce qu'il n'avait pas d'endroit où les garder, et qu'ils se trouvent sur lui afin de les préserver, c'est permis, et on l'enseigne (מורין כן)."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"Déjà posés de jour : s'il les portait avant le coucher et que la nuit est tombée, il peut les garder — mais אין מורין כן ."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"Le coucher du soleil / l'entrée de Chabbat en chemin (séif 4) Texte original (séif 4) [ד] הָיָה בָּא בַּדֶּרֶךְ וּתְפִלִּין בְּרֹאשׁוֹ וְשָׁקְעָה עָלָיו חַמָּה, אוֹ שֶׁהָיָה יוֹשֵׁב בְּבֵית הַמִּדְרָשׁ וּתְפִלִּין בְּרֹאשׁוֹ וְקָדַשׁ עָלָיו הַיּוֹם, יַנִּיחַ יָדוֹ עֲלֵיהֶם עַד שֶ"
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"יַנִּיחַ יָדוֹ עֲלֵיהֶם — « il pose sa main sur eux » — au coucher du soleil, ou à l'entrée de Chabbat (le jour « se sanctifie »), les tefilin ne sont plus à leur temps et l'on doit les retirer ; mais si l'on est en chemin ou loin de chez soi, on ne peut ni les porter à découvert"
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"Sur la conduite au coucher et à l'entrée de Chabbat, voir aussi les simanim 25 , 29 et 31 ."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"Le séif en une phrase : surpris en chemin par le coucher du soleil ou l' entrée de Chabbat avec les tefilin sur la tête, on pose la main sur eux jusqu'à la maison — ou on les dépose dans un lieu sûr proche."
sources/orah-haim/siman-30/niveau-1-base.html,,"C'est le même repère que pour le tsitsit (siman 18) : le tefilin est une mitsva du jour , et ce שיעור marque l'ouverture du jour."
sources/orah-haim/siman-30/niveau-1-base.html,shkia,"Cas 3 — Le coucher du soleil / l'entrée de Chabbat en chemin Situation : on est en chemin (ou l'on étudie au Beit haMidrash), les tefilin encore sur la tête, et voici que le soleil se couche ou que Chabbat entre."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,,"בבוקר, נפתח הזמן משיראה את חבירו הרגיל עמו קצת ברחוק ד׳ אמות ויכירנו — משיראה, ברחוק ד׳ אמות , מכר שרגיל עמו קצת, ומכירו (אותו שיעור כציצית — סי׳ 18)."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,bein_hashmashot,"טבלת-אב של חמשת הסעיפים ה חמישה סעיפים של המחבר נפרשים סביב ציר אחד — היום זמן תפילין, לא הלילה — מן זמן הבוקר (①) לאיסור הלילה (②), ואל שלושת מקרי הדרך והבין השמשות (③–⑤)."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,tzeit,שמא ישן בהם ③ יוצא לדרך ③ היה רוצה לצאת לדרך בהשכמה מניחם וכשיגיע זמנם ימשמש בהם ויברך — דליכא למיחש שמא יישן כיון שהשכים ויצא לדרך.
sources/orah-haim/siman-30/niveau-3-synthese-he.html,bein_hashmashot,"שלושת הסעיפים האחרונים מתווים את מקרי הגבול : היוצא המקדים את היום (③), הבין השמשות התופס בדרך (④), והתפילה ה""מלילה"" קודם זמנה (⑤)."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,,"📚 כשיעור הציצית — אותו שיעור כציצית (סי׳ 18): מצות היום, וראיתם אותו ."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,,"שיעור זה הוא כשיעור ה ציצית (סי׳ 18): מצות התפילין, כמצות הציצית, מצות היום היא — וראיתם אותו ."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,shkia,"🟡 הניחם קודם שקיעה וחשכה עליו — אם הניחם קודם השקיעה: מותר אף כל הלילה, אבל אין מורין כן ."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,shkia,"מכאן הכלל ושתי דקויותיו: (א) מי שהניחם קודם השקיעה וחשכה עליו — יכול, בדוחק, לשומרם אף כל הלילה , אבל אין מורין כן : אין מורין כן ברבים (שלא לרפות את השמירה) ; (ב) מי שבשעת השקיעה אין לו מקום בטוח להניחם ושומרם על עצמו כדי לשמרן — מותר ומורין כן : מותר ואף מורין כן, שכוונתו אינה "
sources/orah-haim/siman-30/niveau-3-synthese-he.html,tzeit,"היוצא לדרך בהשכמה — הקדמת ההנחה ש: הרוצה לצאת לדרך בהשכמה, קודם זמן ההנחה?"
sources/orah-haim/siman-30/niveau-3-synthese-he.html,bein_hashmashot,"שקעה עליו חמה · ערבית מבעוד יום — בדרך ובכניסת היום ש: תפסו בין השמשות, ותפילין בראשו, בדרך או בבית המדרש כשקדש עליו היום?"
sources/orah-haim/siman-30/niveau-3-synthese-he.html,bein_hashmashot,"בין השמשות בדרך — יניח ידו עליהם: עד שיגיע לבית, בכבוד."
sources/orah-haim/siman-30/niveau-3-synthese-he.html,shkia,❌ מכשלה 4: לחשוב שצריך לחלוץ את התפילין בפרהסיא בשקיעה.
sources/orah-haim/siman-30/niveau-3-synthese-he.html,shkia,"ההנהגה במעשה מקרה הנהגה הלכת היסוד ① בבוקר מניחין משיכיר את חבירו בד׳ אמות משיכיר את חבירו ② בלילה אין מניחין — גזרה שמא ישן בהם אסור להניח בלילה ③ היוצא לדרך בהשכמה מניח מוקדם , ובזמן ממשמש ומברך ימשמש ויברך ④ תפסתו שקיעה בדרך יניח ידו עליהם עד הבית (או בית קרוב לשמרן) יניח ידו "
sources/orah-haim/siman-30/niveau-3-synthese-he.html,bein_hashmashot,בין השמשות בדרך — ידו על התפילין עד הבית ; ומי שהתפלל ערבית מבעוד יום אינו מניחם — יניח ידו עליהם · אין לו להניחם .
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia|admour,"Dans ces cinq seifim, l'Admour HaZaken pose que la nuit est זְמַן תְּפִלִּין מִן הַתּוֹרָה mais que les Sages ont interdit d'y poser les tefilin (גְּזֵרָה שֶׁמָּא יִישַׁן בָּהֶם) ; il fixe le זמן du matin (עֵת קִימָה, משיכיר את חבירו בְּרִחוּק ד׳ אַמּוֹת), traite du cas des tefil"
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"אֲבָל אָסוּר לַהֲנִיחָן עָלָיו לְכַתְּחִלָּה בַּלַּיְלָה כְּדֵי לְשָׁמְרָן (וְאִם מְנִיחָן עָלָיו מִבְּעוֹד יוֹם בִּשְׁבִיל שֶׁיִּהְיוּ עָלָיו בַּלַּיְלָה כְּדֵי לְשָׁמְרָן — מֻתָּר, וְאֵין מוֹרִין כֵּן לַהֲנִיחָן לְכַתְּחִלָּה בִּשְׁבִיל כָּךְ): Les tefilin déjà posés au coucher"
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"וְאִם יֵשׁ בַּיִת קָרוֹב לַחוֹמָה שֶׁמִּשְׁתַּמְּרִין שָׁם — חוֹלְצָן וּמַנִּיחָן שָׁם, וְלֹא יֵלֵךְ בָּהֶן יוֹתֵר בָּעִיר, בֵּין בְּלֵילֵי שַׁבָּתוֹת וְיָמִים טוֹבִים בֵּין בְּלֵילֵי הַחֹל: En chemin au coucher du soleil, et au beit hamidrash quand le jour se sanctifie."
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"Enfin les cas du chemin : le voyageur matinal à pied (מוּתָּר לְהַקְדִּים) et celui qui est en chemin au coucher (מַנִּיחַ יָדוֹ עֲלֵיהֶם), gouvernés par מַרְאִית הָעַיִן et le respect des tefilin."
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"En chemin au coucher, ou au beit hamidrash quand le jour se sanctifie — il pose la main sur les tefilin (מַנִּיחַ יָדוֹ עֲלֵיהֶם) jusqu'à la maison, מִפְּנֵי הָרוֹאִים et pour le respect des tefilin ; et s'il y a une maison gardée près du rempart, il les y dépose (וְעַיֵּן סי׳ לא"
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"La portée du yesod posé ici — לַיְלָה זְמַן תְּפִלִּין מִן הַתּוֹרָה, וְאֵין הָאִסּוּר אֶלָּא גְּזֵרָה שֶׁמָּא יִישַׁן בָּהֶם : le temps « réel » des tefilin est plus large que le temps « pratique » que fixent les Sages, et toute la conduite du matin, du chemin et du coucher se r"
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"Lecture du Rav : le voyageur à pied peut poser tôt (pas de crainte de sommeil), non le רוֹכֵב ; celui qui est en chemin au coucher מַנִּיחַ יָדוֹ עֲלֵיהֶם jusqu'à la maison, מִפְּנֵי הָרוֹאִים et pour le respect des tefilin."
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,④ En chemin au coucher / entrée de Chabbat.
sources/orah-haim/siman-30/niveau-4-daat-harav.html,shkia,"Pour toute question concrète — et notamment les temps exacts (עֵת קִימָה le matin, צֵאת הַכּוֹכָבִים au coucher) et la conduite en chemin : consulter ton Rav, et pour Habad, un Rav de Habad."
sources/orah-haim/siman-30/niveau-4-daat-harav-he.html,tzeit,"אֲבָל אָסוּר לַהֲנִיחָן עָלָיו לְכַתְּחִלָּה בַּלַּיְלָה כְּדֵי לְשָׁמְרָן (וְאִם מְנִיחָן עָלָיו מִבְּעוֹד יוֹם בִּשְׁבִיל שֶׁיִּהְיוּ עָלָיו בַּלַּיְלָה כְּדֵי לְשָׁמְרָן — מֻתָּר, וְאֵין מוֹרִין כֵּן לַהֲנִיחָן לְכַתְּחִלָּה בִּשְׁבִיל כָּךְ): מי שהניחן קודם צאת הכוכבים, ודין "
sources/orah-haim/siman-30/niveau-4-daat-harav-he.html,shkia,"משמעות היסוד המונח כאן — לַיְלָה זְמַן תְּפִלִּין מִן הַתּוֹרָה, וְאֵין הָאִסּוּר אֶלָּא גְּזֵרָה שֶׁמָּא יִישַׁן בָּהֶם : הזמן ״האמיתי״ של התפילין רחב מן הזמן ״המעשי״ שקבעו חכמים, וכל הנהגת הבוקר, הדרך והשקיעה נקבעת על חשש השינה ועל מַרְאִית הָעַיִן — נוגעת ברגישות חב״ד בזְהִירו"
sources/orah-haim/siman-30/niveau-4-daat-harav-he.html,shkia,"לכל שאלה מעשית — ובפרט הזמנים המדויקים (עֵת קִימָה בבוקר, צֵאת הַכּוֹכָבִים בשקיעה) וההנהגה בדרך: לשאול את רבך, ולחב״ד — רב חב״ד."
sources/orah-haim/siman-30/niveau-2-lamdan.html,,"Résumé concis : Seif 1 : Le temps de la pose, le matin, commence dès qu'on reconnaît un familier qu'on côtoie un peu, à une distance de quatre amot (même shiur que le tsitsit, siman 18)."
sources/orah-haim/siman-30/niveau-2-lamdan.html,shkia,"Seif 2 : Il est interdit de poser les tefilin la nuit, de crainte de s'endormir avec ; s'il les avait posés avant le coucher, il peut les garder toute la nuit — mais on ne l'enseigne pas ainsi (אין מורין כן)."
sources/orah-haim/siman-30/niveau-2-lamdan.html,shkia,"Seif 4 : Surpris par le coucher du soleil en chemin, ou par l'entrée de Chabbat, il pose la main dessus jusqu'à la maison (voir siman 29 et 31)."
sources/orah-haim/siman-30/niveau-2-lamdan.html,tzeit,"ומזה נובעים ה סעיפים : (א) תחילת הזמן בבוקר — משיכיר את חבירו ברחוק ד׳ אמות (כשיעור ציצית וקריאת שמע); (ב) אין מניחין בלילה — גזרה שמא ישן בהם ; (ג) הרוצה לצאת לדרך בהשכמה — מניח קודם, וממשמש ומברך בזמנם; (ד) הבא בדרך ושקעה עליו חמה, או שקדש עליו היום — יניח ידו עליהם ; (ה) המתפל"
